0,0
0.0003015129355,0.01
0.000603025871,0.02
0.0009045388066,0.03
0.001206051742,0.04
0.001507564678,0.05
0.001809077613,0.06
0.002110590549,0.07
0.002412103484,0.08
0.00271361642,0.09
0.003015129355,0.1
0.003316642291,0.11
0.003618155226,0.12
0.003919668162,0.13
0.004221181097,0.14
0.004522694033,0.15
0.004824206968,0.16
0.005125719904,0.17
0.005427232839,0.18
0.005728745775,0.19
0.00603025871,0.2
0.006331771646,0.21
0.006633284581,0.22
0.006938435736,0.23
0.007250337646,0.24
0.007563352491,0.25
0.007881449176,0.26
0.008206302972,0.27
0.008534568162,0.28
0.008865187311,0.29
0.009207660023,0.3
0.009559230766,0.31
0.009912427507,0.32
0.01026598174,0.33
0.01062158062,0.34
0.01098186017,0.35
0.01135494516,0.36
0.01173164668,0.37
0.01210965895,0.38
0.01248830501,0.39
0.0128675611,0.4
0.01325388998,0.41
0.01364180377,0.42
0.01403038562,0.43
0.01442336221,0.44
0.01482152546,0.45
0.01522414922,0.46
0.01562871442,0.47
0.01603427891,0.48
0.01644255752,0.49
0.01685515037,0.5
0.01726888896,0.51
0.01768375456,0.52
0.0181027324,0.53
0.01852707763,0.54
0.01895603973,0.55
0.01939936624,0.56
0.01984499254,0.57
0.0202928274,0.58
0.02074287726,0.59
0.02119514781,0.6
0.02164964384,0.61
0.02210918964,0.62
0.02258099833,0.63
0.02305575739,0.64
0.02353336871,0.65
0.02401387529,0.66
0.02449734837,0.67
0.02498380861,0.68
0.02547330642,0.69
0.02596589054,0.7
0.02646160915,0.71
0.02696051189,0.72
0.02746264842,0.73
0.02796806811,0.74
0.02847681958,0.75
0.02898973845,0.76
0.02951159618,0.77
0.03003750218,0.78
0.03056754884,0.79
0.03110182028,0.8
0.03164040037,0.81
0.03218337236,0.82
0.03273081859,0.83
0.03328282018,0.84
0.03383945665,0.85
0.03440080563,0.86
0.03496694251,0.87
0.03553794012,0.88
0.03611386831,0.89
0.03669479359,0.9
0.03728077871,0.91
0.03787188213,0.92
0.0384677866,0.93
0.03906904906,0.94
0.03967557254,0.95
0.04028738562,0.96
0.04090452295,0.97
0.04160800105,0.98
0.04236553142,0.99
0.043145384,1
