0,0,0,0
0,2,0,-0.0005399695201
0,1.9375,0,-0.000560909572
0,0.0625,0,-5.671416025e-05
0,0.1875,0,-0.0001613859307
0,0.3125,0,-0.0002544915584
0,0.4375,0,-0.0003362439601
0,0.5625,0,-0.0004069292874
0,0.6875,0,-0.0004668856919
0,0.8125,0,-0.0005164870962
0,0.9375,0,-0.0005561317136
0,1.0625,0,-0.0005862341551
0,1.1875,0,-0.0006072200712
0,1.3125,0,-0.0006195224848
0,1.4375,0,-0.000623578968
0,1.5625,0,-0.000619828155
0,1.6875,0,-0.0006087018622
0,1.8125,0,-0.0005906038118
0,1,0,-0.0005723493126
0,0.125,0,-0.000110505619
0,0.375,0,-0.0002967704736
0,0.625,0,-0.0004382259183
0,0.875,0,-0.0005375284014
0,1.125,0,-0.0005978397529
0,1.375,0,-0.0006225540211
0,1.625,0,-0.0006151606343
0,1.875,0,-0.000577676725
0,0.25,0,-0.0002093731973
0,0.75,0,-0.0004929563429
0,1.25,0,-0.0006144294421
0,1.75,0,-0.0006005016781
0,0.5,0,-0.0003729498763
0,1.5,0,-0.000622652175
0.15625,2,-0.0001161455435,-0.0005403316161
0.15625,0.0625,-5.666654173e-06,-5.672391756e-05
0.15625,0.125,-1.131392183e-05,-0.0001105196382
0.15625,0.1875,-1.691615585e-05,-0.0001613936451
0.15625,0.25,-2.245302928e-05,-0.0002093649922
0.15625,0.3125,-2.790574656e-05,-0.0002544590438
0.15625,0.375,-3.325771472e-05,-0.0002967065782
0.15625,0.4375,-3.849467097e-05,-0.0003361429052
0.15625,0.5,-4.360452104e-05,-0.0003728070845
0.15625,0.5625,-4.85770722e-05,-0.0004067412588
0.15625,0.625,-5.340374956e-05,-0.0004379900977
0.15625,0.6875,-5.807733248e-05,-0.0004666003388
0.15625,0.75,-6.259172367e-05,-0.0004926204102
0.15625,0.8125,-6.694175299e-05,-0.0005161001212
0.15625,0.875,-7.112301329e-05,-0.0005370904092
0.15625,0.9375,-7.513172442e-05,-0.0005556431327
0.15625,1,-7.896462122e-05,-0.0005718109021
0.15625,1.0625,-8.2618862e-05,-0.0005856469422
0.15625,1.125,-8.609195508e-05,-0.0005972049795
0.15625,1.1875,-8.938170261e-05,-0.0006065391523
0.15625,1.25,-9.248616278e-05,-0.0006137039378
0.15625,1.3125,-9.54036353e-05,-0.0006187540934
0.15625,1.375,-9.813268091e-05,-0.0006217446099
0.15625,1.4375,-0.0001006721959,-0.0006227306738
0.15625,1.5,-0.0001030215778,-0.0006217676332
0.15625,1.5625,-0.0001051810363,-0.0006189109544
0.15625,1.625,-0.0001071520839,-0.0006142161216
0.15625,1.6875,-0.000108938122,-0.0006077383409
0.15625,1.75,-0.0001105448653,-0.0005995317474
0.15625,1.8125,-0.0001119901862,-0.0005896463621
0.15625,1.875,-0.0001134334626,-0.0005769514863
0.15625,1.9375,-0.0001148380658,-0.0005605985143
0.2083333333,0,0,0
0.3125,2,-0.0002326554471,-0.0005358596375
0.3125,0.125,-2.277439762e-05,-0.0001104641337
0.3125,0.25,-4.519107918e-05,-0.0002091478978
0.3125,0.375,-6.690260356e-05,-0.0002962410132
0.3125,0.5,-8.766455927e-05,-0.0003720406837
0.3125,0.625,-0.0001073060469,-0.0004368963685
0.3125,0.75,-0.0001257072826,-0.0004911908465
0.3125,0.875,-0.0001427830224,-0.0005353287121
0.3125,1,-0.0001584712383,-0.0005697289405
0.3125,1.125,-0.0001727254763,-0.0005948199685
0.3125,1.25,-0.0001855097058,-0.0006110364752
0.3125,1.375,-0.0001967950014,-0.0006188174571
0.3125,1.5,-0.0002065581049,-0.0006186055951
0.3125,1.625,-0.0002147840581,-0.0006108491187
0.3125,1.75,-0.0002214869211,-0.0005960107686
0.3125,1.875,-0.0002270604525,-0.0005730994762
0.3125,0.1875,-3.405210642e-05,-0.0001612705981
0.3125,0.3125,-5.615227473e-05,-0.0002541262345
0.3125,0.4375,-7.741439392e-05,-0.000335531642
0.3125,0.5625,-9.763382216e-05,-0.0004058132216
0.3125,0.6875,-0.0001166676792,-0.0004653388804
0.3125,0.8125,-0.0001344151563,-0.0005145034396
0.3125,0.9375,-0.0001508037689,-0.0005537194307
0.3125,1.0625,-0.0001657800537,-0.0005834110551
0.3125,1.1875,-0.000179303289,-0.0006040101864
0.3125,1.3125,-0.0001913413064,-0.0006159538291
0.3125,1.4375,-0.0002018680415,-0.0006196828
0.3125,1.5625,-0.0002108635462,-0.0006156420337
0.3125,1.6875,-0.0002183222347,-0.0006042853051
0.3125,1.8125,-0.0002243189374,-0.0005860587199
0.3125,1.9375,-0.0002298418965,-0.0005564747983
0.3645833333,0.0625,-1.336655696e-05,-5.670470817e-05
0.4166666667,0,0,0
0.46875,2,-0.0003506334256,-0.0005271422946
0.46875,0.1875,-5.168690249e-05,-0.000161001663
0.46875,0.25,-6.855957152e-05,-0.0002086947307
0.46875,0.3125,-8.513739896e-05,-0.0002534550269
0.46875,0.375,-0.0001013733736,-0.0002953263721
0.46875,0.4375,-0.0001172296384,-0.0003343550452
0.46875,0.5,-0.0001326750863,-0.000370589222
0.46875,0.5625,-0.0001476839176,-0.0004040785669
0.46875,0.625,-0.0001622345893,-0.0004348739312
0.46875,0.6875,-0.0001763090003,-0.0004630271218
0.46875,0.75,-0.0001898918477,-0.0004885907202
0.46875,0.8125,-0.0002029701129,-0.0005116179351
0.46875,0.875,-0.0002155326475,-0.0005321624805
0.46875,0.9375,-0.0002275698361,-0.0005502784747
0.46875,1,-0.0002390733179,-0.0005660203551
0.46875,1.0625,-0.0002500357547,-0.000579442809
0.46875,1.125,-0.0002604506354,-0.0005906007189
0.46875,1.1875,-0.0002703121103,-0.0005995491199
0.46875,1.25,-0.0002796148501,-0.0006063431715
0.46875,1.3125,-0.0002883539231,-0.0006110381409
0.46875,1.375,-0.0002965246833,-0.0006136893998
0.46875,1.4375,-0.0003041226543,-0.0006143524345
0.46875,1.5,-0.0003111433777,-0.0006130828721
0.46875,1.5625,-0.0003175821653,-0.0006099365353
0.46875,1.625,-0.0003234335573,-0.0006049694952
0.46875,1.6875,-0.000328691138,-0.0005982385721
0.46875,1.75,-0.0003333536658,-0.0005898020455
0.46875,1.8125,-0.0003376662592,-0.0005796399881
0.46875,1.875,-0.0003418647135,-0.0005660671545
0.46875,1.9375,-0.000346167592,-0.0005486805549
0.5208333333,0.125,-3.867023657e-05,-0.0001102778848
0.5729166667,0.0625,-2.147725183e-05,-5.664055947e-05
0.625,2,-0.0004710123178,-0.0005139709903
0.625,0.25,-9.29753151e-05,-0.0002079309649
0.625,0.5,-0.0001791666732,-0.0003683338013
0.625,0.75,-0.0002557063092,-0.0004846832074
0.625,1,-0.0003213305692,-0.0005605416934
0.625,1.25,-0.0003753467744,-0.0005994807204
0.625,1.5,-0.0004173097258,-0.000605067734
0.625,1.75,-0.0004468264439,-0.0005808386832
0.625,0.375,-0.0001371612768,-0.0002938610788
0.625,0.625,-0.0002187408147,-0.0004317929043
0.625,0.875,-0.0002899347092,-0.0005274506136
0.625,1.125,-0.0003498207739,-0.0005844030288
0.625,1.375,-0.0003978585735,-0.0006062203756
0.625,1.625,-0.0004336520009,-0.00059646922
0.625,1.875,-0.0004585896452,-0.0005554759648
0.625,0.3125,-0.0001153215519,-0.0002523558956
0.625,0.4375,-0.0001584542776,-0.0003325019003
0.625,0.6875,-0.0002375585972,-0.0004595313096
0.625,0.5625,-0.0001992701237,-0.0004014122809
0.625,0.8125,-0.0002731692416,-0.00050730437
0.625,0.9375,-0.0003059916983,-0.0005451777757
0.625,1.1875,-0.0003629575633,-0.0005930119724
0.625,1.0625,-0.000335942802,-0.0005735981834
0.625,1.3125,-0.0003869823797,-0.000603864958
0.625,1.4375,-0.0004079696283,-0.0006066027027
0.625,1.6875,-0.0004406381652,-0.0005895142167
0.625,1.5625,-0.0004258727079,-0.0006016713037
0.625,1.8125,-0.0004526853479,-0.0005699945623
0.625,1.9375,-0.000464664551,-0.0005369250229
0.625,0,0,0
0.6770833333,0.1875,-7.666452999e-05,-0.0001603162156
0.7291666667,0.125,-5.593345541e-05,-0.0001098705263
0.78125,2,-0.0005947872531,-0.0004957463761
0.78125,0.3125,-0.0001472623515,-0.0002507085763
0.78125,0.375,-0.0001748331279,-0.0002917074289
0.78125,0.4375,-0.0002016625146,-0.000329820485
0.78125,0.5,-0.0002277184664,-0.000365111433
0.78125,0.5625,-0.0002529744879,-0.000397642304
0.78125,0.6875,-0.0003009997076,-0.0004546661211
